machine_type,session_id,scenario,timestamp,step,pressure,flow_rate,vibration,state
pump,pump-0039,failure,2026-01-01T02:08:55+00:00,101,3.8774,77.1148,2.9778,FAILURE
pump,pump-0039,failure,2026-01-01T02:08:56+00:00,102,3.7224,76.154,2.9072,FAILURE
pump,pump-0039,failure,2026-01-01T02:08:57+00:00,103,3.7366,77.2148,3.4162,FAILURE
pump,pump-0039,failure,2026-01-01T02:08:58+00:00,104,3.7412,84.9606,3.3383,FAILURE
pump,pump-0039,failure,2026-01-01T02:08:59+00:00,105,3.7141,85.1997,3.0114,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:00+00:00,106,3.6478,82.7637,2.9866,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:01+00:00,107,3.4877,84.2985,3.0121,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:02+00:00,108,3.6643,84.8475,3.6895,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:03+00:00,109,3.6228,84.5718,3.3199,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:04+00:00,110,3.7935,83.8974,3.2568,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:05+00:00,111,3.5314,80.5389,3.0214,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:06+00:00,112,3.6664,78.0974,2.9709,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:07+00:00,113,3.7979,72.6556,2.8077,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:08+00:00,114,3.741,74.2584,2.8712,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:09+00:00,115,3.7596,73.5953,2.6624,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:10+00:00,116,3.8174,70.2599,2.7296,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:11+00:00,117,3.8235,69.5316,2.6215,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:12+00:00,118,3.6136,70.6521,2.7303,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:13+00:00,119,3.529,69.5775,2.5476,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:14+00:00,120,3.3614,73.0603,2.5958,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:15+00:00,121,3.3481,77.4926,2.532,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:16+00:00,122,3.5965,72.5903,2.9198,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:17+00:00,123,3.4543,71.9804,3.2598,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:18+00:00,124,3.605,74.2084,3.146,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:19+00:00,125,3.561,78.7998,2.8052,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:20+00:00,126,3.0954,75.6523,2.8597,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:21+00:00,127,3.0717,71.4759,2.7658,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:22+00:00,128,3.1823,66.951,2.8516,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:23+00:00,129,3.22,70.7312,3.0645,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:24+00:00,130,3.2099,66.0723,3.0548,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:25+00:00,131,3.2668,67.2463,3.8378,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:26+00:00,132,3.1372,70.0558,4.0506,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:27+00:00,133,2.9793,68.7519,3.6639,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:28+00:00,134,2.8025,65.8245,3.6365,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:29+00:00,135,3.1889,65.7647,3.834,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:30+00:00,136,3.4272,68.1977,3.7878,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:31+00:00,137,3.3014,71.0288,4.0467,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:32+00:00,138,3.6094,68.7387,3.7628,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:33+00:00,139,3.5687,69.4838,3.3949,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:34+00:00,140,3.4129,72.8046,3.8216,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:35+00:00,141,3.5363,79.6642,4.2801,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:36+00:00,142,3.6234,77.8881,4.4647,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:37+00:00,143,3.5947,72.0321,4.2137,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:38+00:00,144,3.4824,73.946,3.8517,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:39+00:00,145,3.5407,75.4541,3.4921,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:40+00:00,146,3.1817,68.1878,3.3152,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:41+00:00,147,3.306,70.3474,3.7758,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:42+00:00,148,3.3544,63.0081,4.0831,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:43+00:00,149,3.3492,66.1308,4.0394,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:44+00:00,150,3.3889,70.5188,3.7434,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:45+00:00,151,3.3532,68.7084,3.7011,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:46+00:00,152,3.2036,67.5972,3.3378,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:47+00:00,153,3.2024,64.2705,3.324,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:48+00:00,154,3.0582,62.5159,3.1455,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:49+00:00,155,3.331,66.1987,3.0031,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:50+00:00,156,3.1583,71.2397,2.9065,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:51+00:00,157,2.7101,66.5083,3.1071,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:52+00:00,158,2.5869,68.4089,3.7397,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:53+00:00,159,2.7977,64.6443,3.8594,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:54+00:00,160,3.0196,68.6156,3.7079,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:55+00:00,161,3.0896,68.0613,3.4954,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:56+00:00,162,3.0418,70.7505,3.5233,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:57+00:00,163,2.8661,68.6325,3.0197,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:58+00:00,164,3.0449,66.8479,3.091,FAILURE
pump,pump-0039,failure,2026-01-01T02:09:59+00:00,165,2.721,61.9682,3.4838,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:00+00:00,166,2.9861,63.7724,3.939,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:01+00:00,167,2.8013,62.4234,4.1754,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:02+00:00,168,2.9879,58.8908,4.122,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:03+00:00,169,3.1696,59.5112,4.332,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:04+00:00,170,3.3441,55.3465,4.3876,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:05+00:00,171,3.5073,53.5066,4.2432,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:06+00:00,172,3.2142,52.6326,4.6763,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:07+00:00,173,3.0195,51.3508,4.3309,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:08+00:00,174,3.1866,47.964,4.6642,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:09+00:00,175,3.2666,51.2331,4.6442,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:10+00:00,176,2.9621,55.4459,5.1219,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:11+00:00,177,2.6796,55.961,4.9352,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:12+00:00,178,3.0165,61.0946,4.7391,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:13+00:00,179,3.0474,62.415,4.6166,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:14+00:00,180,2.8912,65.2556,3.9524,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:15+00:00,181,3.0893,66.1105,4.0599,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:16+00:00,182,3.0463,68.3728,4.1109,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:17+00:00,183,3.4477,67.143,4.0519,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:18+00:00,184,3.0125,64.8468,3.8009,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:19+00:00,185,3.0092,63.6899,4.016,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:20+00:00,186,2.9068,57.9586,3.9623,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:21+00:00,187,2.9391,58.2364,4.0299,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:22+00:00,188,2.8451,58.8091,4.2339,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:23+00:00,189,2.9766,56.2869,4.2983,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:24+00:00,190,2.7768,56.1982,4.3669,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:25+00:00,191,2.8632,54.876,4.4581,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:26+00:00,192,2.7707,52.4803,4.2177,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:27+00:00,193,2.7382,53.6725,4.1755,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:28+00:00,194,2.6701,51.6102,4.202,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:29+00:00,195,2.6999,42.9832,4.3597,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:30+00:00,196,2.8252,44.2716,4.31,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:31+00:00,197,2.9359,40.0967,4.4356,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:32+00:00,198,2.9448,44.2034,4.5686,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:33+00:00,199,2.933,47.301,4.4791,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:34+00:00,200,3.0663,51.5011,4.6295,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:35+00:00,201,2.9919,52.8714,4.837,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:36+00:00,202,2.7951,53.5084,4.823,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:37+00:00,203,2.7957,53.2962,4.8661,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:38+00:00,204,2.9143,56.3305,4.7081,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:39+00:00,205,2.8604,53.4947,4.2108,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:40+00:00,206,3.0756,50.5629,4.2059,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:41+00:00,207,3.1114,57.9789,4.4793,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:42+00:00,208,3.0625,56.8742,4.2896,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:43+00:00,209,3.0774,58.6635,4.8194,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:44+00:00,210,2.8492,54.6995,4.4103,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:45+00:00,211,2.8928,58.3302,4.4227,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:46+00:00,212,2.8782,56.3921,4.8682,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:47+00:00,213,2.9239,59.4888,5.0658,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:48+00:00,214,3.0023,57.8945,4.8429,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:49+00:00,215,2.9708,58.8333,4.8922,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:50+00:00,216,2.8683,59.6939,4.691,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:51+00:00,217,2.8919,54.9319,4.6442,FAILURE
pump,pump-0039,failure,2026-01-01T02:10:52+00:00,218,2.6707,54.6449,4.4674,FAILURE
pump,pump-0040,failure,2026-01-01T02:10:53+00:00,0,4.2238,94.6789,1.5653,NORMAL
pump,pump-0040,failure,2026-01-01T02:10:54+00:00,1,4.297,93.0021,1.7794,NORMAL
pump,pump-0040,failure,2026-01-01T02:10:55+00:00,2,4.3104,93.22,1.7259,NORMAL
pump,pump-0040,failure,2026-01-01T02:10:56+00:00,3,4.407,94.4509,1.6432,NORMAL
pump,pump-0040,failure,2026-01-01T02:10:57+00:00,4,4.4808,96.8223,1.7492,NORMAL
pump,pump-0040,failure,2026-01-01T02:10:58+00:00,5,4.4876,95.5616,1.6646,NORMAL
pump,pump-0040,failure,2026-01-01T02:10:59+00:00,6,4.5165,93.4157,1.713,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:00+00:00,7,4.5888,94.1348,1.6385,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:01+00:00,8,4.5582,94.956,1.4907,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:02+00:00,9,4.6681,93.4358,1.4417,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:03+00:00,10,4.6101,93.0661,1.5017,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:04+00:00,11,4.5516,91.86,1.4349,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:05+00:00,12,4.6097,93.2463,1.4434,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:06+00:00,13,4.7719,92.7498,1.457,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:07+00:00,14,4.7344,95.5139,1.4689,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:08+00:00,15,4.7032,91.8782,1.3305,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:09+00:00,16,4.6972,91.0301,1.3826,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:10+00:00,17,4.5844,95.0884,1.5864,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:11+00:00,18,4.5592,94.9921,1.4495,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:12+00:00,19,4.616,95.0268,1.4208,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:13+00:00,20,4.6394,93.2564,1.4229,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:14+00:00,21,4.4555,91.7815,1.4201,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:15+00:00,22,4.3505,91.5198,1.4563,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:16+00:00,23,4.2216,90.9129,1.6071,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:17+00:00,24,4.2215,90.4923,1.4675,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:18+00:00,25,4.2497,90.0765,1.4812,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:19+00:00,26,4.3356,91.766,1.4741,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:20+00:00,27,4.2744,91.6143,1.5521,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:21+00:00,28,4.2342,90.727,1.5918,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:22+00:00,29,4.2222,94.3004,1.4367,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:23+00:00,30,4.227,95.2453,1.3376,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:24+00:00,31,4.2169,93.2454,1.431,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:25+00:00,32,4.2715,96.459,1.5293,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:26+00:00,33,4.3117,97.9251,1.5504,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:27+00:00,34,4.327,96.8555,1.6722,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:28+00:00,35,4.4497,97.2894,1.7631,NORMAL
pump,pump-0040,failure,2026-01-01T02:11:29+00:00,36,4.4674,96.7778,1.7149,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:30+00:00,37,4.3227,97.4982,1.6561,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:31+00:00,38,4.3,97.8832,1.8552,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:32+00:00,39,4.1936,95.2319,1.8997,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:33+00:00,40,4.1543,92.9206,1.8154,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:34+00:00,41,4.2717,95.597,1.9783,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:35+00:00,42,4.306,93.5098,2.0078,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:36+00:00,43,4.3019,92.5498,1.8914,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:37+00:00,44,4.3353,92.271,2.1135,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:38+00:00,45,4.3937,92.5139,1.7597,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:39+00:00,46,4.29,91.7127,1.7693,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:40+00:00,47,4.2901,90.7213,1.8404,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:41+00:00,48,4.1847,90.1945,1.8796,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:42+00:00,49,4.2355,89.7013,1.9478,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:43+00:00,50,4.181,85.5298,2.1273,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:44+00:00,51,4.1813,83.565,2.0261,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:45+00:00,52,4.2889,86.4211,2.0526,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:46+00:00,53,4.3856,89.218,2.0352,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:47+00:00,54,4.1811,89.0587,2.116,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:48+00:00,55,4.172,88.703,1.9027,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:49+00:00,56,4.1671,87.8066,1.9812,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:50+00:00,57,4.0828,87.824,1.974,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:51+00:00,58,3.9421,85.7712,1.9441,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:52+00:00,59,3.902,86.5168,2.0993,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:53+00:00,60,3.7644,85.9922,2.0661,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:54+00:00,61,3.7686,87.3073,2.0373,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:55+00:00,62,3.83,84.4143,1.9391,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:56+00:00,63,3.8022,84.5142,1.8753,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:57+00:00,64,3.6625,84.8642,2.1853,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:58+00:00,65,3.7318,86.2083,2.1547,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:11:59+00:00,66,3.9742,86.3497,2.2712,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:00+00:00,67,3.949,86.2054,2.3337,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:01+00:00,68,3.8079,84.851,2.3842,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:02+00:00,69,3.7716,81.6879,2.2726,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:03+00:00,70,3.7641,86.2389,2.1919,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:04+00:00,71,3.7673,84.758,2.3428,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:05+00:00,72,3.8982,82.5982,2.2889,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:06+00:00,73,3.968,81.5265,2.5237,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:07+00:00,74,3.8165,87.3479,2.478,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:08+00:00,75,3.8204,86.1253,2.4021,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:09+00:00,76,3.9013,84.1108,2.3582,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:10+00:00,77,3.9495,84.6127,2.4252,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:11+00:00,78,4.081,84.9542,2.4599,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:12+00:00,79,4.0562,85.2022,2.6142,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:13+00:00,80,4.2997,84.5834,2.5684,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:14+00:00,81,4.1171,81.9933,2.326,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:15+00:00,82,3.8714,82.5866,2.4457,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:16+00:00,83,3.7603,82.1397,2.4482,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:17+00:00,84,3.7062,81.1472,2.1722,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:18+00:00,85,3.7713,81.2678,2.1075,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:19+00:00,86,3.7612,79.6018,2.2175,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:20+00:00,87,3.8449,78.1527,2.1716,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:21+00:00,88,3.6809,78.779,2.0623,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:22+00:00,89,3.7281,79.6783,2.1717,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:23+00:00,90,3.6345,78.3316,1.9441,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:24+00:00,91,3.6694,76.4424,2.3986,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:25+00:00,92,3.6246,76.9136,2.5088,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:26+00:00,93,3.517,75.2535,2.4829,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:27+00:00,94,3.5681,75.3607,2.6102,DEGRADATION
pump,pump-0040,failure,2026-01-01T02:12:28+00:00,95,3.601,77.5747,2.6398,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:29+00:00,96,3.6599,77.2848,2.2654,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:30+00:00,97,3.695,79.641,2.3464,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:31+00:00,98,3.9124,77.8537,2.3937,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:32+00:00,99,3.8487,75.6896,2.6457,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:33+00:00,100,3.9293,81.1774,2.726,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:34+00:00,101,3.8001,80.5392,2.4197,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:35+00:00,102,4.128,82.348,2.864,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:36+00:00,103,3.9959,81.9836,3.0372,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:37+00:00,104,3.9968,84.9238,2.7197,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:38+00:00,105,4.152,86.6497,2.6685,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:39+00:00,106,4.0226,87.0495,2.7905,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:40+00:00,107,4.065,82.0074,3.1041,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:41+00:00,108,3.653,84.8423,3.16,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:42+00:00,109,3.6358,86.0003,3.0223,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:43+00:00,110,3.8458,84.9281,3.0648,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:44+00:00,111,3.8354,83.946,3.3557,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:45+00:00,112,3.9469,84.9766,3.3677,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:46+00:00,113,3.9161,85.5944,3.1846,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:47+00:00,114,3.7458,86.3217,3.2966,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:48+00:00,115,3.6379,84.3569,3.1227,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:49+00:00,116,3.4923,78.4008,2.8053,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:50+00:00,117,3.1322,74.9336,2.6227,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:51+00:00,118,3.3533,75.4873,2.8649,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:52+00:00,119,3.3682,75.3863,2.9206,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:53+00:00,120,3.6284,77.8785,3.2517,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:54+00:00,121,3.5165,73.9304,2.9646,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:55+00:00,122,3.2992,73.4485,2.6362,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:56+00:00,123,3.5158,73.5657,2.6814,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:57+00:00,124,3.3391,75.778,2.5407,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:58+00:00,125,3.5953,70.2305,2.6201,FAILURE
pump,pump-0040,failure,2026-01-01T02:12:59+00:00,126,3.6204,69.7999,3.1093,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:00+00:00,127,3.5763,70.3556,2.6809,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:01+00:00,128,3.6269,71.4759,2.7556,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:02+00:00,129,3.6194,76.0757,2.8133,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:03+00:00,130,3.8891,73.503,2.6628,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:04+00:00,131,3.7476,77.2352,2.9816,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:05+00:00,132,3.643,75.2093,3.1523,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:06+00:00,133,3.6366,75.2309,2.9598,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:07+00:00,134,3.7503,77.9641,3.4074,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:08+00:00,135,3.5126,79.6671,3.2946,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:09+00:00,136,3.7034,79.9827,3.6306,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:10+00:00,137,3.5139,76.6042,3.2924,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:11+00:00,138,3.6202,78.0724,3.4216,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:12+00:00,139,3.6394,80.4248,3.3038,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:13+00:00,140,3.475,83.4867,3.3627,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:14+00:00,141,3.517,75.7612,3.471,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:15+00:00,142,3.6568,78.8797,3.703,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:16+00:00,143,3.783,78.1534,3.2753,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:17+00:00,144,3.8178,79.4476,3.5456,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:18+00:00,145,3.818,78.3559,3.3624,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:19+00:00,146,3.829,69.9993,3.3623,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:20+00:00,147,3.7012,75.7503,3.463,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:21+00:00,148,3.7681,79.0314,3.3754,FAILURE
pump,pump-0040,failure,2026-01-01T02:13:22+00:00,149,3.8847,75.2341,3.6026,FAILURE
