machine_type,session_id,scenario,timestamp,step,temperature,pressure,vibration,state
compressor,compressor-0030,failure,2026-01-01T01:41:48+00:00,64,57.9683,7.1532,2.4096,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:49+00:00,65,59.5409,7.3112,2.3699,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:50+00:00,66,60.7242,7.535,2.2243,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:51+00:00,67,61.9339,7.451,2.2309,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:52+00:00,68,61.8076,7.6661,2.3386,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:53+00:00,69,62.1743,7.5467,2.367,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:54+00:00,70,61.1006,7.6538,2.3477,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:55+00:00,71,61.83,7.873,2.2198,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:56+00:00,72,62.0085,7.7144,2.36,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:57+00:00,73,62.0663,7.5013,2.2788,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:58+00:00,74,62.2737,7.2365,2.4794,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:41:59+00:00,75,61.6421,7.2008,2.4231,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:00+00:00,76,61.5661,7.4344,2.1837,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:01+00:00,77,61.3942,7.3034,2.1966,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:02+00:00,78,62.2618,7.4228,2.3041,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:03+00:00,79,62.1403,7.2156,2.3676,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:04+00:00,80,61.3801,7.3544,2.3214,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:05+00:00,81,59.998,7.0978,2.5078,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:06+00:00,82,57.9604,7.0511,2.3017,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:07+00:00,83,57.2656,7.1358,2.5501,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:08+00:00,84,57.0868,7.0535,2.7964,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:09+00:00,85,56.9052,6.9161,2.5476,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:10+00:00,86,57.1108,6.7111,2.5121,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:11+00:00,87,60.083,6.7781,2.5697,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:12+00:00,88,61.0546,6.9364,2.4674,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:13+00:00,89,60.089,6.9274,2.5289,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:14+00:00,90,61.3457,7.0209,2.6316,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:15+00:00,91,60.8903,7.0784,2.6724,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:16+00:00,92,60.8365,6.9062,2.7279,DEGRADATION
compressor,compressor-0030,failure,2026-01-01T01:42:17+00:00,93,60.4748,7.1528,2.6382,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:18+00:00,94,62.4219,7.33,2.8098,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:19+00:00,95,64.0314,6.9723,2.8563,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:20+00:00,96,63.0334,7.1913,3.1098,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:21+00:00,97,62.6598,7.4442,3.0782,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:22+00:00,98,64.2048,7.6498,2.7913,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:23+00:00,99,62.6114,7.6653,2.8517,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:24+00:00,100,63.1259,7.6423,2.9625,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:25+00:00,101,64.8089,7.4176,3.0521,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:26+00:00,102,66.3195,7.3891,2.945,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:27+00:00,103,62.6536,7.2151,2.8418,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:28+00:00,104,63.7132,7.5816,2.9352,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:29+00:00,105,64.953,7.2818,3.0353,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:30+00:00,106,65.4453,6.6781,2.9773,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:31+00:00,107,66.2478,6.6257,2.8942,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:32+00:00,108,67.5746,7.0799,2.5872,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:33+00:00,109,68.831,7.3439,2.8737,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:34+00:00,110,66.3632,7.2004,2.6444,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:35+00:00,111,68.5482,7.4793,3.1226,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:36+00:00,112,67.1932,6.9829,3.0125,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:37+00:00,113,65.0699,6.5027,3.0503,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:38+00:00,114,62.539,6.4033,2.6743,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:39+00:00,115,64.4888,6.4112,2.6041,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:40+00:00,116,63.9638,6.6323,3.076,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:41+00:00,117,62.6671,6.9031,2.77,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:42+00:00,118,62.8911,6.625,2.5559,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:43+00:00,119,61.5703,6.7128,2.9045,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:44+00:00,120,66.5913,6.7909,2.8734,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:45+00:00,121,68.7087,6.6085,3.084,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:46+00:00,122,68.5627,6.611,3.0917,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:47+00:00,123,68.7666,6.741,3.2488,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:48+00:00,124,68.4303,6.554,3.2525,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:49+00:00,125,70.2984,6.6574,3.1954,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:50+00:00,126,70.8073,6.8443,3.2821,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:51+00:00,127,67.718,6.6603,3.5958,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:52+00:00,128,69.106,6.6951,3.5942,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:53+00:00,129,68.2083,6.6317,3.4754,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:54+00:00,130,71.1482,6.9258,3.5319,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:55+00:00,131,70.2388,6.6866,3.1749,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:56+00:00,132,70.252,6.8156,3.3142,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:57+00:00,133,67.9974,6.8614,3.0272,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:58+00:00,134,67.2445,6.6302,3.2382,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:42:59+00:00,135,68.2594,7.11,2.6675,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:00+00:00,136,67.934,6.4906,3.1775,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:01+00:00,137,67.2675,6.8003,3.5392,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:02+00:00,138,69.1034,6.9053,3.4191,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:03+00:00,139,69.0392,6.4688,3.8404,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:04+00:00,140,68.4011,6.7839,3.2795,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:05+00:00,141,66.6301,6.6451,3.2435,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:06+00:00,142,69.1829,6.4991,2.9867,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:07+00:00,143,66.427,5.96,3.4273,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:08+00:00,144,65.2846,5.5334,3.2557,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:09+00:00,145,62.9903,5.4402,3.3837,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:10+00:00,146,63.3977,5.3496,3.044,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:11+00:00,147,65.9216,5.5089,3.329,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:12+00:00,148,63.2643,5.6367,3.3639,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:13+00:00,149,64.8129,6.0607,3.4944,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:14+00:00,150,64.0713,6.0522,3.7057,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:15+00:00,151,63.7422,6.1481,3.4893,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:16+00:00,152,65.8235,6.3027,3.8782,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:17+00:00,153,67.0769,6.4674,3.9298,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:18+00:00,154,68.1214,6.5099,3.8242,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:19+00:00,155,67.6526,6.2477,3.7597,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:20+00:00,156,68.7175,6.2687,3.7894,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:21+00:00,157,66.8061,6.336,3.8164,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:22+00:00,158,70.9839,6.6,3.8106,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:23+00:00,159,67.0758,5.9518,3.5877,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:24+00:00,160,66.5587,5.9506,4.0899,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:25+00:00,161,67.1803,6.2713,4.4067,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:26+00:00,162,67.8465,6.0764,4.1547,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:27+00:00,163,69.8533,5.7984,3.8441,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:28+00:00,164,69.1285,5.9429,4.2316,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:29+00:00,165,69.5982,6.2426,4.16,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:30+00:00,166,70.3183,6.0062,4.1671,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:31+00:00,167,72.722,6.2486,4.1635,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:32+00:00,168,71.9375,6.1823,4.2777,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:33+00:00,169,73.962,5.9989,3.8447,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:34+00:00,170,73.2322,5.7853,4.221,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:35+00:00,171,72.2583,5.7719,4.0961,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:36+00:00,172,72.8557,5.5201,4.247,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:37+00:00,173,71.424,5.5974,4.1232,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:38+00:00,174,68.6376,5.9745,4.352,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:39+00:00,175,67.2881,5.5116,3.7599,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:40+00:00,176,67.0455,5.3207,3.7096,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:41+00:00,177,66.3449,5.2936,4.1832,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:42+00:00,178,65.7475,5.3907,4.388,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:43+00:00,179,70.5748,5.4821,4.054,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:44+00:00,180,71.0115,5.5022,4.0878,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:45+00:00,181,72.1463,5.4179,4.5111,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:46+00:00,182,70.4068,5.597,4.4635,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:47+00:00,183,72.4653,5.3891,4.5239,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:48+00:00,184,75.4318,5.6907,4.2919,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:49+00:00,185,71.9976,6.1632,4.4824,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:50+00:00,186,68.6939,5.5931,4.2708,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:51+00:00,187,71.4814,6.0303,4.5706,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:52+00:00,188,74.2728,6.1125,4.5204,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:53+00:00,189,71.3766,5.9204,4.8004,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:54+00:00,190,73.9553,6.3022,5.1372,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:55+00:00,191,74.1169,6.2376,5.5827,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:56+00:00,192,74.6405,5.7157,5.2446,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:57+00:00,193,75.1082,5.903,4.7287,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:58+00:00,194,72.3047,5.8192,4.8345,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:43:59+00:00,195,70.8904,5.6211,5.1891,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:00+00:00,196,72.2932,5.4771,4.9882,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:01+00:00,197,74.2211,5.5438,4.9444,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:02+00:00,198,74.2039,5.6807,5.0206,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:03+00:00,199,75.5066,5.5756,4.8981,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:04+00:00,200,73.2656,5.5874,4.5756,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:05+00:00,201,74.3158,5.3322,3.9875,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:06+00:00,202,74.6129,5.0118,4.3093,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:07+00:00,203,76.118,5.0852,4.8127,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:08+00:00,204,76.7547,5.165,4.8148,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:09+00:00,205,73.1653,5.0724,4.8252,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:10+00:00,206,72.4951,5.0953,4.5749,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:11+00:00,207,72.1851,4.9836,4.4976,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:12+00:00,208,68.6085,4.8344,4.171,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:13+00:00,209,69.6773,4.935,4.1584,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:14+00:00,210,72.1507,5.0692,4.2878,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:15+00:00,211,69.2336,5.0904,4.5741,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:16+00:00,212,68.876,5.1504,4.1671,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:17+00:00,213,70.2353,5.0685,3.9825,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:18+00:00,214,74.0807,4.9425,4.6182,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:19+00:00,215,74.6411,4.9368,4.9784,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:20+00:00,216,74.9082,4.703,4.8438,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:21+00:00,217,72.3578,5.1767,4.5876,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:22+00:00,218,74.0104,5.0004,4.7516,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:23+00:00,219,75.208,5.2834,5.0231,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:24+00:00,220,76.0699,5.0017,5.1217,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:25+00:00,221,76.126,5.1557,5.209,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:26+00:00,222,77.4692,5.1956,5.1734,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:27+00:00,223,77.8978,5.1652,5.2388,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:28+00:00,224,77.4609,5.0297,5.1367,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:29+00:00,225,80.6392,4.992,5.3323,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:30+00:00,226,80.3742,5.211,5.4034,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:31+00:00,227,82.4532,5.3957,5.3346,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:32+00:00,228,83.2124,4.9393,5.492,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:33+00:00,229,82.268,4.9645,5.5874,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:34+00:00,230,81.0441,4.8455,5.44,FAILURE
compressor,compressor-0030,failure,2026-01-01T01:44:35+00:00,231,81.5564,4.4248,5.5062,FAILURE
compressor,compressor-0031,failure,2026-01-01T01:44:36+00:00,0,52.7018,8.1738,1.6765,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:37+00:00,1,51.6997,8.1935,1.6264,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:38+00:00,2,51.2863,8.0699,1.4375,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:39+00:00,3,51.6454,8.2663,1.3164,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:40+00:00,4,52.1979,8.2735,1.264,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:41+00:00,5,53.2646,8.1042,1.3192,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:42+00:00,6,52.8791,8.0789,1.4257,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:43+00:00,7,52.9307,8.1307,1.4747,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:44+00:00,8,51.6593,8.1876,1.5611,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:45+00:00,9,51.6642,8.1037,1.5565,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:46+00:00,10,54.1418,8.1564,1.6073,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:47+00:00,11,51.9754,8.2041,1.744,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:48+00:00,12,52.1513,8.369,1.6161,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:49+00:00,13,53.6345,8.3682,1.6422,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:50+00:00,14,53.6235,8.2706,1.7388,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:51+00:00,15,52.7595,8.2273,1.6346,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:52+00:00,16,52.5873,8.2351,1.4701,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:53+00:00,17,53.3856,8.1823,1.4131,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:54+00:00,18,52.5687,8.0319,1.3919,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:55+00:00,19,52.0631,7.8656,1.2553,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:56+00:00,20,49.9223,7.9221,1.1449,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:57+00:00,21,49.6153,7.7726,0.9656,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:58+00:00,22,49.933,7.6998,0.957,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:44:59+00:00,23,49.2532,7.7323,1.3101,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:45:00+00:00,24,48.7933,7.8466,1.2722,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:45:01+00:00,25,49.0144,8.0485,1.284,NORMAL
compressor,compressor-0031,failure,2026-01-01T01:45:02+00:00,26,47.9837,7.9434,1.2609,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:03+00:00,27,49.4765,7.9617,1.4509,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:04+00:00,28,51.7443,8.0553,1.602,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:05+00:00,29,52.8575,8.0976,1.4834,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:06+00:00,30,53.25,8.2132,1.3845,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:07+00:00,31,53.113,8.2083,1.8234,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:08+00:00,32,51.4958,8.3363,1.8091,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:09+00:00,33,53.6685,8.2035,1.7671,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:10+00:00,34,57.13,7.998,2.0801,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:11+00:00,35,55.5282,7.8438,1.8333,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:12+00:00,36,55.7662,8.0684,1.8289,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:13+00:00,37,53.8589,8.0591,1.9399,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:14+00:00,38,55.3474,8.0861,1.8598,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:15+00:00,39,55.4253,7.9867,2.2155,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:16+00:00,40,55.6094,7.7975,2.1795,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:17+00:00,41,56.4325,7.7826,2.0252,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:18+00:00,42,57.7016,7.8049,2.1116,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:19+00:00,43,57.7718,7.6503,1.7982,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:20+00:00,44,59.1649,7.5979,1.7544,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:21+00:00,45,58.5224,7.5139,1.8823,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:22+00:00,46,57.1626,7.3334,1.9088,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:23+00:00,47,55.5459,7.3993,1.7003,DEGRADATION
compressor,compressor-0031,failure,2026-01-01T01:45:24+00:00,48,55.2134,7.4983,1.7168,DEGRADATION
